Source,website,page_url,TRUE,FALSE
universepolitics.com,www.npr.org,1,0,1
universepolitics.com,www.legislature.mi.gov,1,0,1
universepolitics.com,www.cnn.com,1,0,1
universepolitics.com,worldnewsdailyreport.com,1,0,1
universepolitics.com,universepolitics.com,1,0,1
universepolitics.com,thehill.com,1,0,1
undergroundnewsreport.com,www.washingtonpost.com,1,0,1
undergroundnewsreport.com,www.tampabay.com,1,0,1
undergroundnewsreport.com,www.pewresearch.org,1,0,1
onlineathens.com,ga.water.usgs.gov,1,0,1
undergroundnewsreport.com,www.justice.gov,1,0,1
undergroundnewsreport.com,www.judicialwatch.org,1,0,1
undergroundnewsreport.com,www.dispatch.com,1,0,1
twitter.com,www.worldbank.org,1,0,1
twitter.com,www.washingtonpost.com,1,0,1
twitter.com,www.unicri.it,1,0,1
twitter.com,www.thecrimereport.org,1,0,1
twitter.com,www.telegraph.co.uk,1,0,1
universepolitics.com,www.seattletimes.com,1,0,1
universepolitics.com,www.toledoblade.com,1,0,1
uppitywis.org,cognidissidence.blogspot.com,1,0,1
uppitywis.org,uppitywis.org,1,0,1
usadailytime.com,twitter.com,1,0,1
usadailytime.com,thelastlineofdefense.org,1,0,1
usadailypost.us,usadailypost.us,1,0,1
usadailypost.us,thelastlineofdefense.org,1,0,1
usa-television.com,twitter.com,1,0,1
usa-television.com,cnn-channel.com,1,0,1
usa-radio.com,www.washingtonpost.com,1,0,1
usa-radio.com,www.voanews.com,1,0,1
usa-radio.com,www.news24.com,1,0,1
usa-radio.com,usa-radio.com,1,0,1
usa-radio.com,allafrica.com,1,0,1
urbanimagemagazine.com,www.nytimes.com,1,0,1
urbanimagemagazine.com,worldnewsdailyreport.com,1,0,1
urbanimagemagazine.com,urbanimagemagazine.com,1,0,1
urbanimagemagazine.com,foreignpolicy.com,1,0,1
uppitywis.org,www.jsonline.com,1,0,1
uppitywis.org,www.channel3000.com,1,0,1
twitter.com,www.sipri.org,1,0,1
twitter.com,www.linkedin.com,1,0,1
twitter.com,www.hannity.com,1,0,1
trueamericans.me,www.nationaljournal.com,1,0,1
trueamericans.me,www.huffingtonpost.com,1,0,1
trueamericans.me,weeklyworldnews.com,1,0,1
trueamericans.me,trueamericans.me,1,0,1
trueamericans.me,time.com,1,0,1
townhall.com,www.washingtontimes.com,1,1,0
townhall.com,www.snopes.com,1,0,1
townhall.com,www.patheos.com,1,0,1
townhall.com,www.nytimes.com,1,1,0
townhall.com,www.fda.gov,1,1,0
townhall.com,www.examiner.com,1,1,0
townhall.com,www.congress.gov,1,0,1
townhall.com,www.accessdata.fda.gov,1,1,0
townhall.com,blog.constitutioncenter.org,1,0,1
today.yougov.com,www.washingtonpost.com,1,0,1
today.yougov.com,www.teaparty.org,1,0,1
today.yougov.com,www.rushlimbaugh.com,1,0,1
today.yougov.com,www.facebook.com,1,0,1
trueamericans.me,www.moneyfactory.gov,1,0,1
trueamericans.me,www.politico.com,1,0,1
twitter.com,www.fbi.gov,1,0,1
trueamericans.me,www.treasury.gov,1,0,1
twitter.com,www.express.co.uk,1,0,1
twitter.com,www.dailymail.co.uk,1,0,1
twitter.com,www.crimesolutions.gov,1,0,1
twitter.com,www.charlestoncounty.org,1,1,0
twitter.com,www.cgdev.org,1,0,1
twitter.com,wikileaks.org,1,0,1
twitter.com,quickfacts.census.gov,1,0,1
twitter.com,openknowledge.worldbank.org,1,0,1
twitter.com,nypost.com,1,0,1
twitter.com,news.bbc.co.uk,1,0,1
twitter.com,krugman.blogs.nytimes.com,1,1,0
twitter.com,foreignpolicy.com,1,0,1
twitter.com,factfinder2.census.gov,1,1,0
twitter.com,documents.worldbank.org,1,0,1
twitter.com,csnbbs.com,1,0,1
twitter.com,christmichael.wordpress.com,1,0,1
twitter.com,blog.skepticallibertarian.com,1,0,1
usadailytime.com,usadailytime.com,1,0,1
usadailytime.com,www.cnn.com,1,0,1
usadailytime.com,www.gpo.gov,1,0,1
www.beliefnet.com,www.slate.com,1,0,1
www.beliefnet.com,www.healthcare.gov,1,0,1
www.beliefnet.com,www.gpo.gov,1,0,1
www.beliefnet.com,www.beliefnet.com,1,0,1
www.beliefnet.com,members.christianscience.com,1,0,1
www.beliefnet.com,ccf.georgetown.edu,1,0,1
www.beliefnet.com,articles.latimes.com,1,0,1
www.aclu.org,www.nytimes.com,1,0,1
www.aclu.org,www.fas.org,1,0,1
www.aclu.org,www.eff.org,1,0,1
www.aclu.org,codes.lp.findlaw.com,1,0,1
wrongwayrubio.com,www.humanevents.com,1,0,1
wrongwayrubio.com,wrongwayrubio.com,1,0,1
wrongwayrubio.com,nation.foxnews.com,1,0,1
wrongwayrubio.com,miamiherald.typepad.com,1,0,1
wild941.radio.com,www.tennesseesonsofliberty.com,1,0,1
wild941.radio.com,www.huffingtonpost.com,1,0,1
wild941.radio.com,wild941.radio.com,1,0,1
www.beliefnet.com,www.ihs.gov,1,0,1
www.beliefnet.com,www.usatoday.com,1,0,1
wild941.radio.com,gawker.com,1,0,1
www.blackinsurancenews.com,www.blackinsurancenews.com,1,0,1
www.breitbart.com,www.latimes.com,1,0,1
www.breitbart.com,www.judiciary.senate.gov,1,0,1
www.breitbart.com,www.huffingtonpost.com,1,0,1
www.breitbart.com,www.gpo.gov,1,0,1
www.breitbart.com,www.cbo.gov,1,0,1
www.breitbart.com,washingtonexaminer.com,1,0,1
www.breitbart.com,video.foxnews.com,1,0,1
www.breitbart.com,rare.us,1,0,1
www.breitbart.com,itlookslikethis.blogspot.com,1,0,1
www.bloomberg.com,www.myajc.com,1,0,1
www.bloomberg.com,www.bloomberg.com,1,0,1
www.bloomberg.com,www.avma.org,1,0,1
www.bloomberg.com,www.ajc.com,1,0,1
www.blackinsurancenews.com,www.yahoo.com,1,0,1
www.blackinsurancenews.com,www.nraila.org,1,0,1
www.blackinsurancenews.com,www.freewoodpost.com,1,0,1
www.blackinsurancenews.com,www.forbes.com,1,0,1
wild941.radio.com,thacorner.net,1,0,1
wild941.radio.com,forums.somethingawful.com,1,0,1
usadailytime.com,www.instagram.com,1,0,1
usasnich.com,www.catholicherald.co.uk,1,0,1
usapoliticszone.com,www.qconline.com,1,0,1
usapoliticszone.com,www.nbcnewyork.com,1,0,1
usapoliticszone.com,usapoliticszone.com,1,0,1
usapoliticszone.com,times.com.mx,1,0,1
usapoliticszone.com,content.time.com,1,0,1
usanewstoday.org,www.npr.org,1,0,1
usanewstoday.org,www.buzzfeed.com,1,0,1
usanewstoday.org,web.archive.org,1,0,1
usanewstoday.org,therightists.com,1,0,1
usanewstoday.org,success-street.com,1,0,1
usanewstoday.org,bigstory.ap.org,1,0,1
usadailytime.com,www.youtube.com,1,0,1
usadailytime.com,www.tmz.com,1,0,1
usadailytime.com,www.thewrap.com,1,0,1
usadailytime.com,www.thedailybeast.com,1,0,1
usadailytime.com,www.politifact.com,1,0,1
usadailytime.com,www.newyorker.com,1,0,1
usasnich.com,nationalreport.net,1,0,1
usasnich.com,www.huffingtonpost.com,1,0,1
100percentfedup.com,thehill.com,1,0,1
uspoln.com,newslo.com,1,0,1
webcache.googleusercontent.com,www.foxnews.com,1,0,1
webcache.googleusercontent.com,www.factcheck.org,1,0,1
webcache.googleusercontent.com,www.debbieschlussel.com,1,0,1
webcache.googleusercontent.com,www.ajc.com,1,0,1
webcache.googleusercontent.com,webcache.googleusercontent.com,1,0,1
webcache.googleusercontent.com,talkingpointsmemo.com,1,0,1
webcache.googleusercontent.com,aviationblog.dallasnews.com,1,0,1
webcache.googleusercontent.com,archive.11alive.com,1,0,1
uspoln.com,www.theblaze.com,1,0,1
uspoln.com,www.rawstory.com,1,0,1
uspoln.com,www.politifact.com,1,0,1
uspoln.com,www.politico.com,1,0,1
uspoln.com,www.nytimes.com,1,0,1
uspoln.com,www.mysanantonio.com,1,0,1
uspoln.com,www.cnn.com,1,0,1
uspoln.com,www.cbsnews.com,1,0,1
uspoln.com,thecaucus.blogs.nytimes.com,1,0,1
today.yougov.com,washingtonexaminer.com,1,0,1
today.yougov.com,twitter.com,1,0,1
today.yougov.com,today.yougov.com,1,0,1
republicbroadcasting.org,news.investors.com,1,0,1
redrocktribune.com,www.seattletimes.com,1,0,1
redrocktribune.com,www.aclu.org,1,0,1
redrocktribune.com,thehill.com,1,0,1
redrocktribune.com,redrocktribune.com,1,0,1
redrocktribune.com,q13fox.com,1,0,1
redrocktribune.com,dougericksen.src.wastateleg.org,1,0,1
redrocktribune.com,conservativedailypost.com,1,0,1
redrocktribune.com,bigstory.ap.org,1,0,1
redrocktribune.com,app.leg.wa.gov,1,0,1
realtimepolitics.com,www.politifact.com,1,0,1
realtimepolitics.com,www.law.cornell.edu,1,0,1
realtimepolitics.com,www.justice.gov,1,0,1
realtimepolitics.com,realtimepolitics.com,1,0,1
politicot.com,www.indystar.com,1,0,1
politicot.com,politicot.com,1,0,1
politicot.com,iga.in.gov,1,0,1
politicono.com,www.startribune.com,1,0,1
republicbroadcasting.org,apps3.eere.energy.gov,1,0,1
republicbroadcasting.org,republicbroadcasting.org,1,0,1
politicono.com,www.facebook.com,1,0,1
republicbroadcasting.org,solareis.anl.gov,1,0,1
shark-tank.net,www.buzzfeed.com,1,0,1
shark-tank.net,www.breitbart.com,1,0,1
scontent.xx.fbcdn.net,www.policegrantshelp.com,1,1,0
scontent.xx.fbcdn.net,www.dispositionservices.dla.mil,1,1,0
scontent.xx.fbcdn.net,scontent.xx.fbcdn.net,1,1,0
s3.amazonaws.com,www.whitehouse.gov,1,0,1
s3.amazonaws.com,www.snopes.com,1,0,1
s3.amazonaws.com,www.govtrack.us,1,0,1
s3.amazonaws.com,s3.amazonaws.com,1,0,1
s3.amazonaws.com,freebeacon.com,1,0,1
s3.amazonaws.com,articles.latimes.com,1,0,1
republicbroadcasting.org,www.youtube.com,1,0,1
republicbroadcasting.org,www.snopes.com,1,0,1
republicbroadcasting.org,www.reviewjournal.com,1,0,1
republicbroadcasting.org,www.reuters.com,1,0,1
republicbroadcasting.org,www.lasvegassun.com,1,0,1
republicbroadcasting.org,www.doi.gov,1,0,1
politicono.com,www.politifact.com,1,0,1
politicono.com,www.cbsnews.com,1,0,1
shark-tank.net,www.kvoa.com,1,0,1
paulryan.house.gov,www.jsonline.com,1,0,1
paulryan.house.gov,www.csom.umn.edu,1,0,1
paulryan.house.gov,www.cms.gov,1,0,1
paulryan.house.gov,www.cbpp.org,1,0,1
paulryan.house.gov,www.cbo.gov,1,0,1
paulryan.house.gov,www.aei.org,1,0,1
paulryan.house.gov,wws.princeton.edu,1,0,1
paulryan.house.gov,vanhollen.house.gov,1,0,1
paulryan.house.gov,swampland.blogs.time.com,1,0,1
paulryan.house.gov,politifact.com,1,0,1
paulryan.house.gov,paulryan.house.gov,1,0,1
paulryan.house.gov,front.moveon.org,1,0,1
paulryan.house.gov,explore.georgetown.edu,1,0,1
paulryan.house.gov,americansunitedforchange.org,1,0,1
onlineathens.com,www.myajc.com,1,0,1
onlineathens.com,water.usgs.gov,1,0,1
onlineathens.com,quickfacts.census.gov,1,0,1
onlineathens.com,onlineathens.com,1,0,1
paulryan.house.gov,www.familiesusa.org,1,0,1
paulryan.house.gov,www.medicare.gov,1,0,1
politicono.com,blogs.wsj.com,1,0,1
paulryan.house.gov,www.nytimes.com,1,0,1
pol.moveon.org,www.youtube.com,1,0,1
pol.moveon.org,www.johnmccain.com,1,0,1
pol.moveon.org,www.civilrights.org,1,0,1
pol.moveon.org,thomas.loc.gov,1,0,1
pol.moveon.org,pol.moveon.org,1,0,1
pol.moveon.org,action.aclu.org,1,0,1
peacemoonbeam.typepad.com,www.godlikeproductions.com,1,0,1
peacemoonbeam.typepad.com,www.charlestoncitypaper.com,1,0,1
peacemoonbeam.typepad.com,peacemoonbeam.typepad.com,1,0,1
pbs.twimg.com,www.theatlantic.com,1,0,1
pbs.twimg.com,www.state.gov,1,0,1
pbs.twimg.com,www.fairwork.gov.au,1,0,1
pbs.twimg.com,www.bbc.com,1,0,1
pbs.twimg.com,translate.google.com,1,0,1
pbs.twimg.com,theconversation.com,1,0,1
pbs.twimg.com,stats.oecd.org,1,0,1
pbs.twimg.com,pbs.twimg.com,1,0,1
shark-tank.net,www.gpo.gov,1,0,1
shark-tank.net,www.politifact.com,1,0,1
to-day-news-24.com,www.washingtonpost.com,1,0,1
theseattletribune.com,www.ncsl.org,1,0,1
theseattletribune.com,www.idoc.idaho.gov,1,0,1
theseattletribune.com,www.huffingtonpost.com,1,0,1
theseattletribune.com,www.flickr.com,1,0,1
theseattletribune.com,time.com,1,0,1
theseattletribune.com,thehill.com,1,0,1
theseattletribune.com,phoenixmugs.com,1,0,1
theseattletribune.com,petitions.moveon.org,1,0,1
theseattletribune.com,legislature.idaho.gov,1,0,1
theseattletribune.com,kboi2.com,1,0,1
theseattletribune.com,geology.com,1,0,1
theseattletribune.com,cityofweiser.net,1,0,1
theseattletribune.com,boisestatepublicradio.org,1,0,1
therightists.com,therightists.com,1,0,1
thenewyorkevening.com,www.rollingstone.com,1,0,1
thenewyorkevening.com,www.cnbc.com,1,0,1
thenewyorkevening.com,www.cleveland19.com,1,0,1
thenewyorkevening.com,thenewyorkevening.com,1,0,1
theseattletribune.com,www.kmvt.com,1,0,1
thetrumpmedia.com,nymag.com,1,0,1
thenewyorkevening.com,metro.co.uk,1,0,1
thetrumpmedia.com,thehill.com,1,0,1
to-day-news-24.com,www.politifact.com,1,0,1
to-day-news-24.com,www.nytimes.com,1,0,1
to-day-news-24.com,www.huffingtonpost.com,1,0,1
to-day-news-24.com,to-day-news-24.com,1,0,1
tn4politicaljustice.wordpress.com,www.knoxnews.com,1,0,1
tn4politicaljustice.wordpress.com,www.billhislam.com,1,0,1
tn4politicaljustice.wordpress.com,tn4politicaljustice.wordpress.com,1,0,1
tn4politicaljustice.wordpress.com,law.vanderbilt.edu,1,0,1
theuspatriot.com,www.usatoday.com,1,0,1
theuspatriot.com,www.breitbart.com,1,0,1
theuspatriot.com,theuspatriot.com,1,0,1
thetrumpmedia.com,www.politico.com,1,0,1
thetrumpmedia.com,www.mccain.senate.gov,1,0,1
thetrumpmedia.com,www.desmoinesregister.com,1,0,1
thetrumpmedia.com,www.bizpacreview.com,1,0,1
thetrumpmedia.com,www.angrypatriotmovement.com,1,0,1
thetrumpmedia.com,thetrumpmedia.com,1,0,1
thenewyorkevening.com,money.cnn.com,1,0,1
thenewyorkevening.com,fedsalert.com,1,0,1
shark-tank.net,www.rubio.senate.gov,1,0,1
sovereigncitizens.org,www.whorunsgov.com,1,0,1
sovereigncitizens.org,www.tampabay.com,1,0,1
sovereigncitizens.org,www.huffingtonpost.com,1,0,1
sovereigncitizens.org,www.dsausa.org,1,0,1
sovereigncitizens.org,www.al.com,1,0,1
sovereigncitizens.org,sovereigncitizens.org,1,0,1
sovereigncitizens.org,keywiki.org,1,0,1
sovereigncitizens.org,conservativebyte.com,1,0,1
sovereigncitizens.org,blog.al.com,1,0,1
smag31.com,www.snopes.com,1,0,1
smag31.com,www.eurekalert.org,1,0,1
smag31.com,www.drugs.com,1,0,1
smag31.com,smag31.com,1,0,1
smag31.com,pediatrics.aappublications.org,1,0,1
smag31.com,file.scirp.org,1,0,1
smag31.com,abcnews.go.com,1,0,1
shark-tank.net,www.tampabay.com,1,0,1
shark-tank.net,www.schumer.senate.gov,1,0,1
sovereigncitizens.org,www.thewallstreetshuffle.com,1,0,1
standupforthetruth.com,standupforthetruth.com,1,0,1
thenewyorkevening.com,deadline.com,1,0,1
static.politifact.com.s3.amazonaws.com,itre.cis.upenn.edu,1,0,1
thelastlineofdefense.org,www.redcountry.us,1,0,1
thelastlineofdefense.org,www.radiotimes.com,1,0,1
thelastlineofdefense.org,www.hollywoodreporter.com,1,0,1
thelastlineofdefense.org,deadline.com,1,0,1
thatviralfeed.net,thatviralfeed.net,1,0,1
thatviralfeed.net,knowyourmeme.com,1,0,1
success-street.com,www.sandiegouniontribune.com,1,0,1
success-street.com,www.mirror.co.uk,1,0,1
success-street.com,www.flickr.com,1,0,1
success-street.com,www.cnn.com,1,0,1
success-street.com,success-street.com,1,0,1
success-street.com,empirenews.net,1,0,1
success-street.com,blog.chron.com,1,0,1
static.politifact.com.s3.amazonaws.com,www.barrypopik.com,1,0,1
static.politifact.com.s3.amazonaws.com,wafflesatnoon.com,1,0,1
static.politifact.com.s3.amazonaws.com,static.politifact.com.s3.amazonaws.com,1,0,1
static.politifact.com.s3.amazonaws.com,query.nytimes.com,1,0,1
webcache.googleusercontent.com,www.newenglishreview.org,1,0,1
