Source,website,Monday,Elections,Military,Thursday,Religion,Friday,Saturday,TRUE,History,Tuesday,Wednesday,Sunday,page_url,Health Care,FALSE
www.washingtonpost.com,www.vox.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.washingtonpost.com,www.thestar.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.washingtonpost.com,www.nationaljournal.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.washingtonpost.com,www.mysanantonio.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.washingtonpost.com,www.hrc.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.washingtonpost.com,dailysnark.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.washingtonpost.com,coed.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.washingtonpost.com,atheists.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.wakeupfromyourslumber.com,www.wakeupfromyourslumber.com,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
www.westernjournalism.com,www.glslcompactcouncil.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.wakeupfromyourslumber.com,www.sportbikes.net,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
www.wakeupfromyourslumber.com,www.blackloveisalive.com,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
www.snopes.com,www.texastribune.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.westernjournalism.com,www.greatlakeslaw.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.snopes.com,www.mystatesman.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.redflagnews.com,www.politifact.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.redflagnews.com,www.deathpenaltyinfo.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.westernjournalism.com,www.reuters.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.westernjournalism.com,www.sun-sentinel.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.redflagnews.com,www.cdc.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.redflagnews.com,www.amnesty.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.redflagnews.com,ftp.cdc.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.redflagnews.com,freedomoutpost.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.powerlineblog.com,www.powerlineblog.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.powerlineblog.com,pelosi.house.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.politifact.com,www.wnyc.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.politifact.com,www.uspto.gov,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
www.politifact.com,www.theminorityreportblog.com,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
www.politifact.com,www.theatlantic.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.politifact.com,www.tcpalm.com,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
www.politifact.com,www.prnewswire.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.redflagnews.com,www.examiner.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.redflagnews.com,www.redflagnews.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.snopes.com,www.lbb.state.tx.us,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.religionmind.com,worldnewsdailyreport.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.snopes.com,drive.google.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.senate.gov,www.opensecrets.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.senate.gov,www.nytimes.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.senate.gov,www.mortgagebankers.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.senate.gov,www.cfr.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.senate.gov,pol.moveon.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.senate.gov,hdl.loc.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.rushlimbaugh.com,www.rushlimbaugh.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.rushlimbaugh.com,www.nydailynews.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.westernjournalism.com,www.palmbeachpost.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.rushlimbaugh.com,swampland.blogs.time.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.rushlimbaugh.com,jumpinginpools.blogspot.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.rushlimbaugh.com,deepbackground.msnbc.msn.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.rushlimbaugh.com,blogs.villagevoice.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.religionmind.com,www.religionmind.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.mystatesman.com,object.cato.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.mystatesman.com,docs.google.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.fireandreamitchell.com,www.csmonitor.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.ilga.gov,capwiz.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.ilga.gov,www.npr.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.ilga.gov,www.jillstanek.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.youngcons.com,www.thegatewaypundit.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.ilga.gov,www.chicagotribune.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.ilga.gov,thomas.loc.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.ilga.gov,frwebgate.access.gpo.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.ilga.gov,fightthesmears.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.ilga.gov,bornalivetruth.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.ibdeditorials.com,blog.heritage.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.ibdeditorials.com,www.zogby.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.ibdeditorials.com,www.rasmussenreports.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.ibdeditorials.com,www.pollster.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.ibdeditorials.com,www.kff.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.youngcons.com,www.theguardian.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.ibdeditorials.com,ibdeditorials.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.ibdeditorials.com,frwebgate.access.gpo.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.ilga.gov,www.nrlc.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.infowars.com,beforeitsnews.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.infowars.com,www.aclu.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.breitbart.com,www.senate.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.jewsnews.co.il,www.frontpagemag.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.irs.gov,www.taxpolicycenter.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.irs.gov,www.senate.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.irs.gov,www.opensecrets.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.irs.gov,www.irs.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.irs.gov,www.federalreserve.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.irs.gov,www.bankrate.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.infowars.com,www.whitehouse.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.youngcons.com,www.state.gov,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.infowars.com,www.reuters.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.infowars.com,www.nbcnews.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.infowars.com,www.marketwatch.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.infowars.com,www.law.cornell.edu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.youngcons.com,www.thefederalistpapers.org,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.infowars.com,www.allgov.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.ibdeditorials.com,crooksandliars.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.heritage.org,www.pewclimate.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.myfoxhouston.com,www.youtube.com,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
www.fireandreamitchell.com,www.washingtonpost.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.gao.gov,www.gao.gov,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
www.gao.gov,articles.ocregister.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
www.foxnews.com,www.snopes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.foxnews.com,www.nytimes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.flickr.com,www.taxfoundation.org,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
www.flickr.com,www.flickr.com,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
www.fireandreamitchell.com,www.whitehouse.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.fireandreamitchell.com,www.usaspending.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.heritage.org,www.eia.doe.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.fireandreamitchell.com,www.usaid.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.fireandreamitchell.com,www.prnewswire.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.fireandreamitchell.com,www.onevoicemovement.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.fireandreamitchell.com,www.ngo-monitor.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.fireandreamitchell.com,www.haaretz.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.fireandreamitchell.com,www.fireandreamitchell.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.fireandreamitchell.com,www.facebook.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.globalresearch.ca,america.aljazeera.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.globalresearch.ca,snowdenhoax.blogspot.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.globalresearch.ca,time.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.youngcons.com,www.washingtonpost.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.heritage.org,tonto.eia.doe.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.heritage.org,blog.heritage.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.healthcaregeorgia.org,www.michellenunn.com,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.healthcaregeorgia.org,www.healthcaregeorgia.org,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.healthcaregeorgia.org,issuu.com,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.westernjournalism.com,www.coachisright.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.globalresearch.ca,www.wired.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.globalresearch.ca,www.un.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.globalresearch.ca,www.shalomlife.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.globalresearch.ca,www.presstv.ir,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.globalresearch.ca,www.motherjones.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.globalresearch.ca,www.irna.ir,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.youngcons.com,www.thejakartapost.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.globalresearch.ca,www.dailynewsegypt.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.globalresearch.ca,www.arabwestreport.info,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.jewsnews.co.il,www.iranianamericanpac.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.jewsnews.co.il,www.jewsnews.co.il,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.jewsnews.co.il,www.law.cornell.edu,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.miamiherald.com,www.palmbeachpost.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.motherjones.com,www.motherjones.com,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.motherjones.com,www.irs.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.motherjones.com,www.infowars.com,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.motherjones.com,www.gpo.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.motherjones.com,www.fas.org,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.motherjones.com,static.prisonplanet.com,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.youngcons.com,www.c-span.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.miamiherald.com,www.nbc-2.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.jewsnews.co.il,www.nbcnews.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.youngcons.com,www.hillaryclinton.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.youngcons.com,www.history.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.miamiherald.com,thinkprogress.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.lifenews.com,www.ofr.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.lifenews.com,www.nationalrighttolifenews.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.lifenews.com,www.lifenews.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.lifenews.com,housedocs.house.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.motherjones.com,www.snopes.com,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.motherjones.com,www.usatoday.com,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.motherjones.com,www.wnd.com,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
www.mrctv.org,lirs.org,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.myfoxhouston.com,www.time.com,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
www.myfoxhouston.com,www.nbc6.net,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
www.myfoxhouston.com,factcheck.barackobama.com,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
www.msnbc.msn.com,www.usatoday.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.msnbc.msn.com,www.msnbc.msn.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.msnbc.msn.com,www.bloomberg.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.msnbc.msn.com,blog.washingtonpost.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.mrctv.org,www.whitehouse.gov,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.mrctv.org,www.unicef.org,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.youngcons.com,www.amazon.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.mrctv.org,www.pewresearch.org,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.mrctv.org,www.ncsl.org,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.youngcons.com,www.americanthinker.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.mrctv.org,www.mrctv.org,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.mrctv.org,www.latimes.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.lifenews.com,dhhs.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.lifenews.com,daily.decisionhealth.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.learnprogress.org,www.whitehouse.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,www.gao.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,www.fbi.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,www.fas.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.youngcons.com,www.politifact.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
www.latimes.com,www.californiahealthline.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,www.breitbart.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,www.bloomberg.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,m.snopes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,hotair.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,downtrend.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,conservativetribune.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.jsonline.com,www.politifact.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.jsonline.com,www.jsonline.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.jsonline.com,www.bea.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.johnmccain.com,www.msnbc.msn.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.johnmccain.com,www.johnmccain.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.latimes.com,www.forbes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,www.latimes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.learnprogress.org,www.theguardian.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,www.ncjrs.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.learnprogress.org,www.reuters.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.learnprogress.org,www.politico.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.learnprogress.org,www.learnprogress.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.learnprogress.org,www.latimes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.learnprogress.org,www.donaldjtrump.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.learnprogress.org,www.dallasnews.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.youngcons.com,www.pewforum.org,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
www.learnprogress.org,thehill.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.learnprogress.org,abcnews.go.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.lcv.org,www.rep.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.lcv.org,www.lcv.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
www.latimes.com,www.zerohedge.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,www.ssa.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,www.politifact.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.latimes.com,www.npr.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
www.globalresearch.ca,www.wnd.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
100percentfedup.com,100percentfedup.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
www.breitbart.com,www.rubio.senate.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,www.justice.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
freedomdaily.com,freedomdaily.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
freedomdaily.com,documents-dds-ny.un.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
freedomdaily.com,conservativedailypost.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
floridanewsflash.com,www.wfla.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,www.washingtonpost.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,www.scribd.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,www.rnrfonline.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,www.motherjones.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,www.goupstate.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
notallowedto.com,notallowedto.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
floridanewsflash.com,www.foxcarolina.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,www.forbes.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,www.fdic.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,www.facebook.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,newsroom.suntrust.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,mediamatters.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,floridanewsflash.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,fdic.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
freedomdaily.com,www.politifact.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
freedomdaily.com,www.upi.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
freedomdaily.com,www.washingtonpost.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
freepatriot.org,archive.greenbaypressgazette.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
groobiecat.blogspot.com,www.bls.gov,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
groobiecat.blogspot.com,groobiecat.blogspot.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
good-times.webshots.com,www.dailykos.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
good-times.webshots.com,good-times.webshots.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
frwebgate.access.gpo.gov,www.transgenderlaw.org,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
frwebgate.access.gpo.gov,www.frc.org,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
frwebgate.access.gpo.gov,www.chronwatch-america.com,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
frwebgate.access.gpo.gov,www.americanprogress.org,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
frwebgate.access.gpo.gov,www.ama-assn.org,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
frwebgate.access.gpo.gov,help.senate.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
frwebgate.access.gpo.gov,frwebgate.access.gpo.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
freepatriot.org,www.rightwingnews.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
freepatriot.org,www.judicialwatch.org,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
freepatriot.org,www.eeoc.gov,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
freepatriot.org,freepatriot.org,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
freepatriot.org,foxnewsinsider.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
freepatriot.org,dailycaller.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
floridanewsflash.com,dealbook.nytimes.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,dailycaller.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
floridanewsflash.com,blogs.wsj.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
donaldtrumppotus45.com,www.whitehouse.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
donaldtrumppotus45.com,www.mcclatchydc.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
donaldtrumppotus45.com,www.hollywoodreporter.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
donaldtrumppotus45.com,www.breitbart.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
donaldtrumppotus45.com,thehill.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
donaldtrumppotus45.com,donaldtrumppotus45.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
docs.google.com,www.youtube.com,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
docs.google.com,www.politifact.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
docs.google.com,www.philly.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
docs.google.com,www.pbs.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
docs.google.com,www.nytimes.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
docs.google.com,www.npr.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
docs.google.com,www.lifezette.com,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
docs.google.com,www.hughhewitt.com,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
docs.google.com,trailblazersblog.dallasnews.com,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
docs.google.com,media.philly.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
docs.google.com,fivethirtyeight.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
docs.google.com,espn.go.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
donaldtrumppotus45.com,www.washingtonpost.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,fbcdn-sphotos-e-a.akamaihd.net,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
flashnewscorner.com,www.politifact.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,gwpapers.virginia.edu,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
flashnewscorner.com,thelastlineofdefense.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
flashnewscorner.com,flashnewscorner.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,www.telegraph.co.uk,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,www.nature.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,web.stanford.edu,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
