"","Source","website","page_url","TRUE.","FALSE."
"997","70news.wordpress.com","docs.google.com",1,0,1
"998","70news.wordpress.com","70news.wordpress.com",1,0,1
"999","100percentfedup.com","www.youtube.com",1,0,1
"1000","100percentfedup.com","www.washingtonpost.com",1,0,1
"1001","100percentfedup.com","www.usatoday.com",1,0,1
"1002","100percentfedup.com","www.theblaze.com",1,0,1
"1003","100percentfedup.com","www.snopes.com",1,0,1
"1004","100percentfedup.com","www.politico.com",1,0,1
"1005","100percentfedup.com","www.nbcnews.com",1,0,1
"1006","100percentfedup.com","www.miamiherald.com",1,0,1
"1007","100percentfedup.com","www.facebook.com",1,0,1
"1008","100percentfedup.com","www.dailywire.com",1,0,1
"1009","100percentfedup.com","www.cnn.com",1,0,1
"1010","abcnews.com.co","abcnews.com.co",1,0,1
"1011","abcnews.com.co","www.snopes.com",1,0,1
"1012","americannews.com","abcnews.go.com",1,0,1
"1013","abcnews.go.com","blogs.abcnews.com",1,0,1
"1014","alaskareport.com","www.usatoday.com",1,0,1
"1015","alaskareport.com","www.huffingtonpost.com",1,0,1
"1016","alaskareport.com","www.frontiersman.com",1,0,1
"1017","alaskareport.com","www.cityofwasilla.com",1,0,1
"1018","alaskareport.com","alaskareport.com",1,0,1
"1019","abcnews.go.com","www.whitehouse.gov",1,0,1
"1020","abcnews.go.com","www.washingtonpost.com",1,0,1
"1021","abcnews.go.com","www.thecypresstimes.com",1,0,1
"1022","abcnews.go.com","www.recovery.gov",1,0,1
"1023","abcnews.go.com","www.powerlineblog.com",1,0,1
"1024","abcnews.go.com","www.nytimes.com",1,0,1
"1025","abcnews.go.com","www.nps.gov",1,0,1
"1026","abcnews.go.com","www.historians.org",1,0,1
"1027","abcnews.go.com","www.hialeahhousing.org",1,0,1
"1028","abcnews.go.com","www.foxnews.com",1,0,1
"1029","abcnews.go.com","voices.washingtonpost.com",1,0,1
"1030","abcnews.go.com","s3.amazonaws.com",1,0,1
"1031","clatl.com","blogs.ajc.com",1,1,0
"1032","clatl.com","firedoglake.com",1,1,0
"1033","departedmedia.com","www.cnbc.com",1,0,1
"1034","dailycaller.com","www.ncbi.nlm.nih.gov",1,0,1
"1035","dailycaller.com","www.fip.org",1,0,1
"1036","dailycaller.com","www.fiercepharma.com",1,0,1
"1037","dailycaller.com","www.fdanews.com",1,0,1
"1038","dailycaller.com","www.documentcloud.org",1,0,1
"1039","dailycaller.com","www.breitbart.com",1,0,1
"1040","dailycaller.com","www.bdlive.co.za",1,0,1
"1041","dailycaller.com","www.asianscientist.com",1,0,1
"1042","dailycaller.com","webarchive.nationalarchives.gov.uk",1,0,1
"1043","dailycaller.com","thehill.com",1,0,1
"1044","dailycaller.com","images.politico.com",1,0,1
"1045","dailycaller.com","freepdfhosting.com",1,0,1
"1046","dailycaller.com","fortune.com",1,0,1
"1047","dailycaller.com","abcnews.go.com",1,0,1
"1048","dailycaller.com","2006-2009.pepfar.gov",1,0,1
"1049","cpc.grijalva.house.gov","www.thewallstreetshuffle.com",1,0,1
"1050","cpc.grijalva.house.gov","sovereigncitizens.org",1,0,1
"1051","cpc.grijalva.house.gov","cpc.grijalva.house.gov",1,0,1
"1052","dailycaller.com","www.justice.gov",1,0,1
"1053","dailycaller.com","www.opencongress.org",1,0,1
"1054","constitution.com","nytlive.nytimes.com",1,0,1
"1055","dailycaller.com","www.politico.com",1,0,1
"1056","departedmedia.com","twitter.com",1,0,1
"1057","departedmedia.com","news.stanford.edu",1,0,1
"1058","departedmedia.com","departedmedia.com",1,0,1
"1059","data.bls.gov","www.politifact.com",1,0,1
"1060","data.bls.gov","www.bls.gov",1,0,1
"1061","data.bls.gov","nces.ed.gov",1,0,1
"1062","data.bls.gov","data.bls.gov",1,0,1
"1063","dailyleak.org","www.politifact.com",1,0,1
"1064","dailyleak.org","www.obpa.usda.gov",1,0,1
"1065","dailyleak.org","gardner.house.gov",1,0,1
"1066","dailycaller.com","www.who.int",1,0,1
"1067","dailycaller.com","www.unitaid.eu",1,0,1
"1068","dailycaller.com","www.unionleader.com",1,0,1
"1069","dailycaller.com","www.treasury.gov",1,0,1
"1070","dailycaller.com","www.shaheen.senate.gov",1,0,1
"1071","dailycaller.com","www.schumer.senate.gov",1,0,1
"1072","dailycaller.com","www.politifact.com",1,0,1
"1073","constitution.com","www.trueactivist.com",1,0,1
"1074","constitution.com","constitution.com",1,0,1
"1075","clatl.com","tpmdc.talkingpointsmemo.com",1,1,0
"1076","cnsnews.com","www.healthcare.gov",1,0,1
"1077","cnnews3.com","www.washingtonpost.com",1,0,1
"1078","cnnews3.com","www.philstar.com",1,0,1
"1079","cnnews3.com","www.newyorker.com",1,0,1
"1080","cnnews3.com","www.manilatimes.net",1,0,1
"1081","cnnews3.com","www.cdc.gov",1,0,1
"1082","cnnews3.com","tmzworldnews.com",1,0,1
"1083","cnnews3.com","news4ktla.com",1,0,1
"1084","cnnews3.com","cnnews3.com",1,0,1
"1085","cnnews3.com","buzzsouthafrica.com",1,0,1
"1086","clatl.com","www.whitehouse.gov",1,1,0
"1087","clatl.com","www.thepostemail.com",1,1,0
"1088","clatl.com","www.starkreports.com",1,1,0
"1089","clatl.com","www.slate.com",1,1,0
"1090","clatl.com","www.politifact.com",1,1,0
"1091","clatl.com","www.onlineathens.com",1,1,0
"1092","clatl.com","www.foxnews.com",1,1,0
"1093","clatl.com","www.factcheck.org",1,1,0
"1094","cnsnews.com","cnsnews.com",1,0,1
"1095","cnsnews.com","www.hrsa.gov",1,0,1
"1096","conservativetribune.com","www.washingtontimes.com",1,0,1
"1097","conservativeactionalerts.com","conservativeactionalerts.com",1,0,1
"1098","conservativetribune.com","www.americanactionforum.org",1,0,1
"1099","conservativetribune.com","regrodeo.com",1,0,1
"1100","conservativefrontline.com","www.snopes.com",1,0,1
"1101","conservativefrontline.com","www.politifact.com",1,0,1
"1102","conservativefrontline.com","nationalreport.net",1,0,1
"1103","conservativefrontline.com","conservativefrontline.com",1,0,1
"1104","conservativeflashnews.com","www.tmz.com",1,0,1
"1105","conservativeflashnews.com","www.politifact.com",1,0,1
"1106","conservativeflashnews.com","thelastlineofdefense.org",1,0,1
"1107","conservativeflashnews.com","conservativeflashnews.com",1,0,1
"1108","conservativedailypost.com","www.thedailybeast.com",1,0,1
"1109","conservativedailypost.com","www.sun-sentinel.com",1,0,1
"1110","conservativedailypost.com","www.foxnews.com",1,0,1
"1111","conservativedailypost.com","nypost.com",1,0,1
"1112","conservativedailypost.com","gawker.com",1,0,1
"1113","conservativedailypost.com","conservativedailypost.com",1,0,1
"1114","conservativeactionalerts.com","www.migrationpolicy.org",1,0,1
"1115","notallowedto.com","fox59.com",1,0,1
"1116","notallowedto.com","worldnewsdailyreport.com",1,0,1
"1117","www.breitbart.com","www.politifact.com",1,0,1
"1118","undergroundnewsreport.com","www.politifact.com",1,0,1
"1119","universepolitics.com","www.npr.org",1,0,1
"1120","universepolitics.com","www.legislature.mi.gov",1,0,1
"1121","universepolitics.com","www.cnn.com",1,0,1
"1122","universepolitics.com","worldnewsdailyreport.com",1,0,1
"1123","universepolitics.com","universepolitics.com",1,0,1
"1124","universepolitics.com","thehill.com",1,0,1
"1125","undergroundnewsreport.com","www.washingtonpost.com",1,0,1
"1126","undergroundnewsreport.com","www.tampabay.com",1,0,1
"1127","undergroundnewsreport.com","www.pewresearch.org",1,0,1
"1128","onlineathens.com","ga.water.usgs.gov",1,0,1
"1129","undergroundnewsreport.com","www.justice.gov",1,0,1
"1130","undergroundnewsreport.com","www.judicialwatch.org",1,0,1
"1131","undergroundnewsreport.com","www.dispatch.com",1,0,1
"1132","twitter.com","www.worldbank.org",1,0,1
"1133","twitter.com","www.washingtonpost.com",1,0,1
"1134","twitter.com","www.unicri.it",1,0,1
"1135","twitter.com","www.thecrimereport.org",1,0,1
"1136","twitter.com","www.telegraph.co.uk",1,0,1
"1137","universepolitics.com","www.seattletimes.com",1,0,1
"1138","universepolitics.com","www.toledoblade.com",1,0,1
"1139","uppitywis.org","cognidissidence.blogspot.com",1,0,1
"1140","uppitywis.org","uppitywis.org",1,0,1
"1141","usadailytime.com","twitter.com",1,0,1
"1142","usadailytime.com","thelastlineofdefense.org",1,0,1
"1143","usadailypost.us","usadailypost.us",1,0,1
"1144","usadailypost.us","thelastlineofdefense.org",1,0,1
"1145","usa-television.com","twitter.com",1,0,1
"1146","usa-television.com","cnn-channel.com",1,0,1
"1147","usa-radio.com","www.washingtonpost.com",1,0,1
"1148","usa-radio.com","www.voanews.com",1,0,1
"1149","usa-radio.com","www.news24.com",1,0,1
"1150","usa-radio.com","usa-radio.com",1,0,1
"1151","usa-radio.com","allafrica.com",1,0,1
"1152","urbanimagemagazine.com","www.nytimes.com",1,0,1
"1153","urbanimagemagazine.com","worldnewsdailyreport.com",1,0,1
"1154","urbanimagemagazine.com","urbanimagemagazine.com",1,0,1
"1155","urbanimagemagazine.com","foreignpolicy.com",1,0,1
"1156","uppitywis.org","www.jsonline.com",1,0,1
"1157","uppitywis.org","www.channel3000.com",1,0,1
"1158","twitter.com","www.sipri.org",1,0,1
"1159","twitter.com","www.linkedin.com",1,0,1
"1160","twitter.com","www.hannity.com",1,0,1
"1161","trueamericans.me","www.nationaljournal.com",1,0,1
"1162","trueamericans.me","www.huffingtonpost.com",1,0,1
"1163","trueamericans.me","weeklyworldnews.com",1,0,1
"1164","trueamericans.me","trueamericans.me",1,0,1
"1165","trueamericans.me","time.com",1,0,1
"1166","townhall.com","www.washingtontimes.com",1,1,0
"1167","townhall.com","www.snopes.com",1,0,1
"1168","townhall.com","www.patheos.com",1,0,1
"1169","townhall.com","www.nytimes.com",1,1,0
"1170","townhall.com","www.fda.gov",1,1,0
"1171","townhall.com","www.examiner.com",1,1,0
"1172","townhall.com","www.congress.gov",1,0,1
"1173","townhall.com","www.accessdata.fda.gov",1,1,0
"1174","townhall.com","blog.constitutioncenter.org",1,0,1
"1175","today.yougov.com","www.washingtonpost.com",1,0,1
"1176","today.yougov.com","www.teaparty.org",1,0,1
"1177","today.yougov.com","www.rushlimbaugh.com",1,0,1
"1178","today.yougov.com","www.facebook.com",1,0,1
"1179","trueamericans.me","www.moneyfactory.gov",1,0,1
"1180","trueamericans.me","www.politico.com",1,0,1
"1181","twitter.com","www.fbi.gov",1,0,1
"1182","trueamericans.me","www.treasury.gov",1,0,1
"1183","twitter.com","www.express.co.uk",1,0,1
"1184","twitter.com","www.dailymail.co.uk",1,0,1
"1185","twitter.com","www.crimesolutions.gov",1,0,1
"1186","twitter.com","www.charlestoncounty.org",1,1,0
"1187","twitter.com","www.cgdev.org",1,0,1
"1188","twitter.com","wikileaks.org",1,0,1
"1189","twitter.com","quickfacts.census.gov",1,0,1
"1190","twitter.com","openknowledge.worldbank.org",1,0,1
"1191","twitter.com","nypost.com",1,0,1
"1192","twitter.com","news.bbc.co.uk",1,0,1
"1193","twitter.com","krugman.blogs.nytimes.com",1,1,0
"1194","twitter.com","foreignpolicy.com",1,0,1
"1195","twitter.com","factfinder2.census.gov",1,1,0
"1196","twitter.com","documents.worldbank.org",1,0,1
"1197","twitter.com","csnbbs.com",1,0,1
"1198","twitter.com","christmichael.wordpress.com",1,0,1
"1199","twitter.com","blog.skepticallibertarian.com",1,0,1
"1200","usadailytime.com","usadailytime.com",1,0,1
"1201","usadailytime.com","www.cnn.com",1,0,1
"1202","usadailytime.com","www.gpo.gov",1,0,1
"1203","www.beliefnet.com","www.slate.com",1,0,1
"1204","www.beliefnet.com","www.healthcare.gov",1,0,1
"1205","www.beliefnet.com","www.gpo.gov",1,0,1
"1206","www.beliefnet.com","www.beliefnet.com",1,0,1
"1207","www.beliefnet.com","members.christianscience.com",1,0,1
"1208","www.beliefnet.com","ccf.georgetown.edu",1,0,1
"1209","www.beliefnet.com","articles.latimes.com",1,0,1
"1210","www.aclu.org","www.nytimes.com",1,0,1
"1211","www.aclu.org","www.fas.org",1,0,1
"1212","www.aclu.org","www.eff.org",1,0,1
"1213","www.aclu.org","codes.lp.findlaw.com",1,0,1
"1214","wrongwayrubio.com","www.humanevents.com",1,0,1
"1215","wrongwayrubio.com","wrongwayrubio.com",1,0,1
"1216","wrongwayrubio.com","nation.foxnews.com",1,0,1
"1217","wrongwayrubio.com","miamiherald.typepad.com",1,0,1
"1218","wild941.radio.com","www.tennesseesonsofliberty.com",1,0,1
"1219","wild941.radio.com","www.huffingtonpost.com",1,0,1
"1220","wild941.radio.com","wild941.radio.com",1,0,1
"1221","www.beliefnet.com","www.ihs.gov",1,0,1
"1222","www.beliefnet.com","www.usatoday.com",1,0,1
"1223","wild941.radio.com","gawker.com",1,0,1
"1224","www.blackinsurancenews.com","www.blackinsurancenews.com",1,0,1
"1225","www.breitbart.com","www.latimes.com",1,0,1
"1226","www.breitbart.com","www.judiciary.senate.gov",1,0,1
"1227","www.breitbart.com","www.huffingtonpost.com",1,0,1
"1228","www.breitbart.com","www.gpo.gov",1,0,1
"1229","www.breitbart.com","www.cbo.gov",1,0,1
"1230","www.breitbart.com","washingtonexaminer.com",1,0,1
"1231","www.breitbart.com","video.foxnews.com",1,0,1
"1232","www.breitbart.com","rare.us",1,0,1
"1233","www.breitbart.com","itlookslikethis.blogspot.com",1,0,1
"1234","www.bloomberg.com","www.myajc.com",1,0,1
"1235","www.bloomberg.com","www.bloomberg.com",1,0,1
"1236","www.bloomberg.com","www.avma.org",1,0,1
"1237","www.bloomberg.com","www.ajc.com",1,0,1
"1238","www.blackinsurancenews.com","www.yahoo.com",1,0,1
"1239","www.blackinsurancenews.com","www.nraila.org",1,0,1
"1240","www.blackinsurancenews.com","www.freewoodpost.com",1,0,1
"1241","www.blackinsurancenews.com","www.forbes.com",1,0,1
"1242","wild941.radio.com","thacorner.net",1,0,1
"1243","wild941.radio.com","forums.somethingawful.com",1,0,1
"1244","usadailytime.com","www.instagram.com",1,0,1
"1245","usasnich.com","www.catholicherald.co.uk",1,0,1
"1246","usapoliticszone.com","www.qconline.com",1,0,1
"1247","usapoliticszone.com","www.nbcnewyork.com",1,0,1
"1248","usapoliticszone.com","usapoliticszone.com",1,0,1
"1249","usapoliticszone.com","times.com.mx",1,0,1
"1250","usapoliticszone.com","content.time.com",1,0,1
"1251","usanewstoday.org","www.npr.org",1,0,1
"1252","usanewstoday.org","www.buzzfeed.com",1,0,1
"1253","usanewstoday.org","web.archive.org",1,0,1
"1254","usanewstoday.org","therightists.com",1,0,1
"1255","usanewstoday.org","success-street.com",1,0,1
"1256","usanewstoday.org","bigstory.ap.org",1,0,1
"1257","usadailytime.com","www.youtube.com",1,0,1
"1258","usadailytime.com","www.tmz.com",1,0,1
"1259","usadailytime.com","www.thewrap.com",1,0,1
"1260","usadailytime.com","www.thedailybeast.com",1,0,1
"1261","usadailytime.com","www.politifact.com",1,0,1
"1262","usadailytime.com","www.newyorker.com",1,0,1
"1263","usasnich.com","nationalreport.net",1,0,1
"1264","usasnich.com","www.huffingtonpost.com",1,0,1
"1265","100percentfedup.com","thehill.com",1,0,1
"1266","uspoln.com","newslo.com",1,0,1
"1267","webcache.googleusercontent.com","www.foxnews.com",1,0,1
"1268","webcache.googleusercontent.com","www.factcheck.org",1,0,1
"1269","webcache.googleusercontent.com","www.debbieschlussel.com",1,0,1
"1270","webcache.googleusercontent.com","www.ajc.com",1,0,1
"1271","webcache.googleusercontent.com","webcache.googleusercontent.com",1,0,1
"1272","webcache.googleusercontent.com","talkingpointsmemo.com",1,0,1
"1273","webcache.googleusercontent.com","aviationblog.dallasnews.com",1,0,1
"1274","webcache.googleusercontent.com","archive.11alive.com",1,0,1
"1275","uspoln.com","www.theblaze.com",1,0,1
"1276","uspoln.com","www.rawstory.com",1,0,1
"1277","uspoln.com","www.politifact.com",1,0,1
"1278","uspoln.com","www.politico.com",1,0,1
"1279","uspoln.com","www.nytimes.com",1,0,1
"1280","uspoln.com","www.mysanantonio.com",1,0,1
"1281","uspoln.com","www.cnn.com",1,0,1
"1282","uspoln.com","www.cbsnews.com",1,0,1
"1283","uspoln.com","thecaucus.blogs.nytimes.com",1,0,1
"1284","today.yougov.com","washingtonexaminer.com",1,0,1
"1285","today.yougov.com","twitter.com",1,0,1
"1286","today.yougov.com","today.yougov.com",1,0,1
"1287","republicbroadcasting.org","news.investors.com",1,0,1
"1288","redrocktribune.com","www.seattletimes.com",1,0,1
"1289","redrocktribune.com","www.aclu.org",1,0,1
"1290","redrocktribune.com","thehill.com",1,0,1
"1291","redrocktribune.com","redrocktribune.com",1,0,1
"1292","redrocktribune.com","q13fox.com",1,0,1
"1293","redrocktribune.com","dougericksen.src.wastateleg.org",1,0,1
"1294","redrocktribune.com","conservativedailypost.com",1,0,1
"1295","redrocktribune.com","bigstory.ap.org",1,0,1
"1296","redrocktribune.com","app.leg.wa.gov",1,0,1
"1297","realtimepolitics.com","www.politifact.com",1,0,1
"1298","realtimepolitics.com","www.law.cornell.edu",1,0,1
"1299","realtimepolitics.com","www.justice.gov",1,0,1
"1300","realtimepolitics.com","realtimepolitics.com",1,0,1
"1301","politicot.com","www.indystar.com",1,0,1
"1302","politicot.com","politicot.com",1,0,1
"1303","politicot.com","iga.in.gov",1,0,1
"1304","politicono.com","www.startribune.com",1,0,1
"1305","republicbroadcasting.org","apps3.eere.energy.gov",1,0,1
"1306","republicbroadcasting.org","republicbroadcasting.org",1,0,1
"1307","politicono.com","www.facebook.com",1,0,1
"1308","republicbroadcasting.org","solareis.anl.gov",1,0,1
"1309","shark-tank.net","www.buzzfeed.com",1,0,1
"1310","shark-tank.net","www.breitbart.com",1,0,1
"1311","scontent.xx.fbcdn.net","www.policegrantshelp.com",1,1,0
"1312","scontent.xx.fbcdn.net","www.dispositionservices.dla.mil",1,1,0
"1313","scontent.xx.fbcdn.net","scontent.xx.fbcdn.net",1,1,0
"1314","s3.amazonaws.com","www.whitehouse.gov",1,0,1
"1315","s3.amazonaws.com","www.snopes.com",1,0,1
"1316","s3.amazonaws.com","www.govtrack.us",1,0,1
"1317","s3.amazonaws.com","s3.amazonaws.com",1,0,1
"1318","s3.amazonaws.com","freebeacon.com",1,0,1
"1319","s3.amazonaws.com","articles.latimes.com",1,0,1
"1320","republicbroadcasting.org","www.youtube.com",1,0,1
"1321","republicbroadcasting.org","www.snopes.com",1,0,1
"1322","republicbroadcasting.org","www.reviewjournal.com",1,0,1
"1323","republicbroadcasting.org","www.reuters.com",1,0,1
"1324","republicbroadcasting.org","www.lasvegassun.com",1,0,1
"1325","republicbroadcasting.org","www.doi.gov",1,0,1
"1326","politicono.com","www.politifact.com",1,0,1
"1327","politicono.com","www.cbsnews.com",1,0,1
"1328","shark-tank.net","www.kvoa.com",1,0,1
"1329","paulryan.house.gov","www.jsonline.com",1,0,1
"1330","paulryan.house.gov","www.csom.umn.edu",1,0,1
"1331","paulryan.house.gov","www.cms.gov",1,0,1
"1332","paulryan.house.gov","www.cbpp.org",1,0,1
"1333","paulryan.house.gov","www.cbo.gov",1,0,1
"1334","paulryan.house.gov","www.aei.org",1,0,1
"1335","paulryan.house.gov","wws.princeton.edu",1,0,1
"1336","paulryan.house.gov","vanhollen.house.gov",1,0,1
"1337","paulryan.house.gov","swampland.blogs.time.com",1,0,1
"1338","paulryan.house.gov","politifact.com",1,0,1
"1339","paulryan.house.gov","paulryan.house.gov",1,0,1
"1340","paulryan.house.gov","front.moveon.org",1,0,1
"1341","paulryan.house.gov","explore.georgetown.edu",1,0,1
"1342","paulryan.house.gov","americansunitedforchange.org",1,0,1
"1343","onlineathens.com","www.myajc.com",1,0,1
"1344","onlineathens.com","water.usgs.gov",1,0,1
"1345","onlineathens.com","quickfacts.census.gov",1,0,1
"1346","onlineathens.com","onlineathens.com",1,0,1
"1347","paulryan.house.gov","www.familiesusa.org",1,0,1
"1348","paulryan.house.gov","www.medicare.gov",1,0,1
"1349","politicono.com","blogs.wsj.com",1,0,1
"1350","paulryan.house.gov","www.nytimes.com",1,0,1
"1351","pol.moveon.org","www.youtube.com",1,0,1
"1352","pol.moveon.org","www.johnmccain.com",1,0,1
"1353","pol.moveon.org","www.civilrights.org",1,0,1
"1354","pol.moveon.org","thomas.loc.gov",1,0,1
"1355","pol.moveon.org","pol.moveon.org",1,0,1
"1356","pol.moveon.org","action.aclu.org",1,0,1
"1357","peacemoonbeam.typepad.com","www.godlikeproductions.com",1,0,1
"1358","peacemoonbeam.typepad.com","www.charlestoncitypaper.com",1,0,1
"1359","peacemoonbeam.typepad.com","peacemoonbeam.typepad.com",1,0,1
"1360","pbs.twimg.com","www.theatlantic.com",1,0,1
"1361","pbs.twimg.com","www.state.gov",1,0,1
"1362","pbs.twimg.com","www.fairwork.gov.au",1,0,1
"1363","pbs.twimg.com","www.bbc.com",1,0,1
"1364","pbs.twimg.com","translate.google.com",1,0,1
"1365","pbs.twimg.com","theconversation.com",1,0,1
"1366","pbs.twimg.com","stats.oecd.org",1,0,1
"1367","pbs.twimg.com","pbs.twimg.com",1,0,1
"1368","shark-tank.net","www.gpo.gov",1,0,1
"1369","shark-tank.net","www.politifact.com",1,0,1
"1370","to-day-news-24.com","www.washingtonpost.com",1,0,1
"1371","theseattletribune.com","www.ncsl.org",1,0,1
"1372","theseattletribune.com","www.idoc.idaho.gov",1,0,1
"1373","theseattletribune.com","www.huffingtonpost.com",1,0,1
"1374","theseattletribune.com","www.flickr.com",1,0,1
"1375","theseattletribune.com","time.com",1,0,1
"1376","theseattletribune.com","thehill.com",1,0,1
"1377","theseattletribune.com","phoenixmugs.com",1,0,1
"1378","theseattletribune.com","petitions.moveon.org",1,0,1
"1379","theseattletribune.com","legislature.idaho.gov",1,0,1
"1380","theseattletribune.com","kboi2.com",1,0,1
"1381","theseattletribune.com","geology.com",1,0,1
"1382","theseattletribune.com","cityofweiser.net",1,0,1
"1383","theseattletribune.com","boisestatepublicradio.org",1,0,1
"1384","therightists.com","therightists.com",1,0,1
"1385","thenewyorkevening.com","www.rollingstone.com",1,0,1
"1386","thenewyorkevening.com","www.cnbc.com",1,0,1
"1387","thenewyorkevening.com","www.cleveland19.com",1,0,1
"1388","thenewyorkevening.com","thenewyorkevening.com",1,0,1
"1389","theseattletribune.com","www.kmvt.com",1,0,1
"1390","thetrumpmedia.com","nymag.com",1,0,1
"1391","thenewyorkevening.com","metro.co.uk",1,0,1
"1392","thetrumpmedia.com","thehill.com",1,0,1
"1393","to-day-news-24.com","www.politifact.com",1,0,1
"1394","to-day-news-24.com","www.nytimes.com",1,0,1
"1395","to-day-news-24.com","www.huffingtonpost.com",1,0,1
"1396","to-day-news-24.com","to-day-news-24.com",1,0,1
"1397","tn4politicaljustice.wordpress.com","www.knoxnews.com",1,0,1
"1398","tn4politicaljustice.wordpress.com","www.billhislam.com",1,0,1
"1399","tn4politicaljustice.wordpress.com","tn4politicaljustice.wordpress.com",1,0,1
"1400","tn4politicaljustice.wordpress.com","law.vanderbilt.edu",1,0,1
"1401","theuspatriot.com","www.usatoday.com",1,0,1
"1402","theuspatriot.com","www.breitbart.com",1,0,1
"1403","theuspatriot.com","theuspatriot.com",1,0,1
"1404","thetrumpmedia.com","www.politico.com",1,0,1
"1405","thetrumpmedia.com","www.mccain.senate.gov",1,0,1
"1406","thetrumpmedia.com","www.desmoinesregister.com",1,0,1
"1407","thetrumpmedia.com","www.bizpacreview.com",1,0,1
"1408","thetrumpmedia.com","www.angrypatriotmovement.com",1,0,1
"1409","thetrumpmedia.com","thetrumpmedia.com",1,0,1
"1410","thenewyorkevening.com","money.cnn.com",1,0,1
"1411","thenewyorkevening.com","fedsalert.com",1,0,1
"1412","shark-tank.net","www.rubio.senate.gov",1,0,1
"1413","sovereigncitizens.org","www.whorunsgov.com",1,0,1
"1414","sovereigncitizens.org","www.tampabay.com",1,0,1
"1415","sovereigncitizens.org","www.huffingtonpost.com",1,0,1
"1416","sovereigncitizens.org","www.dsausa.org",1,0,1
"1417","sovereigncitizens.org","www.al.com",1,0,1
"1418","sovereigncitizens.org","sovereigncitizens.org",1,0,1
"1419","sovereigncitizens.org","keywiki.org",1,0,1
"1420","sovereigncitizens.org","conservativebyte.com",1,0,1
"1421","sovereigncitizens.org","blog.al.com",1,0,1
"1422","smag31.com","www.snopes.com",1,0,1
"1423","smag31.com","www.eurekalert.org",1,0,1
"1424","smag31.com","www.drugs.com",1,0,1
"1425","smag31.com","smag31.com",1,0,1
"1426","smag31.com","pediatrics.aappublications.org",1,0,1
"1427","smag31.com","file.scirp.org",1,0,1
"1428","smag31.com","abcnews.go.com",1,0,1
"1429","shark-tank.net","www.tampabay.com",1,0,1
"1430","shark-tank.net","www.schumer.senate.gov",1,0,1
"1431","sovereigncitizens.org","www.thewallstreetshuffle.com",1,0,1
"1432","standupforthetruth.com","standupforthetruth.com",1,0,1
"1433","thenewyorkevening.com","deadline.com",1,0,1
"1434","static.politifact.com.s3.amazonaws.com","itre.cis.upenn.edu",1,0,1
"1435","thelastlineofdefense.org","www.redcountry.us",1,0,1
"1436","thelastlineofdefense.org","www.radiotimes.com",1,0,1
"1437","thelastlineofdefense.org","www.hollywoodreporter.com",1,0,1
"1438","thelastlineofdefense.org","deadline.com",1,0,1
"1439","thatviralfeed.net","thatviralfeed.net",1,0,1
"1440","thatviralfeed.net","knowyourmeme.com",1,0,1
"1441","success-street.com","www.sandiegouniontribune.com",1,0,1
"1442","success-street.com","www.mirror.co.uk",1,0,1
"1443","success-street.com","www.flickr.com",1,0,1
"1444","success-street.com","www.cnn.com",1,0,1
"1445","success-street.com","success-street.com",1,0,1
"1446","success-street.com","empirenews.net",1,0,1
"1447","success-street.com","blog.chron.com",1,0,1
"1448","static.politifact.com.s3.amazonaws.com","www.barrypopik.com",1,0,1
"1449","static.politifact.com.s3.amazonaws.com","wafflesatnoon.com",1,0,1
"1450","static.politifact.com.s3.amazonaws.com","static.politifact.com.s3.amazonaws.com",1,0,1
"1451","static.politifact.com.s3.amazonaws.com","query.nytimes.com",1,0,1
"1452","webcache.googleusercontent.com","www.newenglishreview.org",1,0,1
"1453","shark-tank.net","deepbackground.msnbc.msn.com",0,0,0
"1454","www.plannedparenthood.org","democrats.benghazi.house.gov",0,0,0
"1455","freedomdaily.com","dougericksen.src.wastateleg.org",0,0,0
"1456","thatviralfeed.net","app.leg.wa.gov",0,0,0
"1457","www.johnmccain.com","energycommerce.house.gov",0,0,0
"1458","conservativefrontline.com","blog.skepticallibertarian.com",0,0,0
"1459","webcache.googleusercontent.com","archive.org",0,0,0
"1460","www.foxnews.com","ftp.cdc.gov",0,0,0
"1461","amposts.com","conservativeactionalerts.com",0,0,0
"1462","www.globalresearch.ca","answers.yahoo.com",0,0,0
"1463","cnnews3.com","cnsnews.com",0,0,0
"1464","70news.wordpress.com","ga.water.usgs.gov",0,0,0
"1465","alaskareport.com","blogs.tampabay.com",0,0,0
"1466","constitution.com","content.healthaffairs.org",0,0,0
"1467","www.religionmind.com","gardner.house.gov",0,0,0
"1468","pbs.twimg.com","democrats.benghazi.house.gov",0,0,0
"1469","universepolitics.com","billingsgazette.com",0,0,0
"1470","www.blackinsurancenews.com","dailycaller.com",0,0,0
"1471","www.crai.com","alaskareport.com",0,0,0
"1472","abcnews.go.com","foreignpolicy.com",0,0,0
"1473","undergroundnewsreport.com","dailyleak.org",0,0,0
"1474","undergroundnewsreport.com","cnn-channel.com",0,0,0
"1475","cannasos.com","edition.cnn.com",0,0,0
"1476","freepatriot.org","blogs.browardpalmbeach.com",0,0,0
"1477","flashnewscorner.com","aviationblog.dallasnews.com",0,0,0
"1478","trueamericans.me","blogs.ajc.com",0,0,0
"1479","fbcdn-sphotos-h-a.akamaihd.net","espn.go.com",0,0,0
"1480","www.plannedparenthood.org","blogs.reuters.com",0,0,0
"1481","www.theverge.com","benswann.com",0,0,0
